889,263.651
890,263.621
891,263.602
892,263.625
893,263.629
894,263.619
895,263.635
896,263.614
897,263.628
898,263.648
899,263.662
900,263.651
901,263.647
902,263.653
903,263.677
904,263.677
905,263.676
906,263.699
907,263.706
908,263.709
909,263.69
910,263.686
911,263.707
912,263.729
913,263.731
914,263.724
915,263.717
916,263.733
917,263.765
918,263.768
919,263.78
920,263.779
921,263.815
922,263.861
923,263.866
924,263.9
925,263.934
926,263.956
927,263.955
928,263.972
929,263.983
930,263.993
931,264.029
932,264.052
933,264.114
934,264.189
935,264.243
936,264.366
937,264.474
938,264.643
939,264.87
940,265.153
941,265.535
942,266.002
943,266.524
944,267.181
945,267.895
946,268.751
947,269.795
948,270.972
949,272.272
950,273.626
951,275.219
952,276.872
953,278.681
954,280.612
955,282.686
956,284.844
957,287.075
958,289.391
959,291.717
960,294.094
961,296.542
962,298.879
963,301.291
964,303.672
965,305.894
966,308.174
967,310.253
968,312.402
969,314.384
970,316.264
971,317.999
972,319.695
973,321.184
974,322.704
975,324.003
976,325.225
977,326.276
978,327.266
979,328.165
980,328.903
981,329.544
982,330.052
983,330.5
984,330.811
985,331.076
986,331.219
987,331.306
988,331.293
989,331.225
990,331.073
991,330.844
992,330.592
993,330.314
994,329.964
995,329.543
996,329.093
997,328.601
998,328.083
999,327.521
1000,326.989
1001,326.413
1002,325.836
1003,324.885
1004,324.163
1005,323.6
1006,323.028
1007,322.41
1008,321.829
1009,321.198
1010,320.573
1011,319.97
1012,319.385
1013,318.766
1014,318.161
1015,317.542
1016,316.899
1017,316.276
1018,315.667
1019,314.997
1020,314.395
1021,313.76
1022,313.107
1023,312.464
1024,311.822
1025,311.215
1026,310.614
1027,310.03
1028,309.406
1029,308.759
1030,308.188
1031,307.591
1032,307.001
1033,306.433
1034,305.843
1035,305.269
1036,304.726
1037,304.206
1038,303.67
1039,303.141
1040,302.62
1041,302.084
1042,301.554
1043,301.066
1044,300.546
1045,300.053
1046,299.568
1047,299.116
1048,298.643
1049,298.185
1050,297.72
1051,297.28
1052,296.863
1053,296.438
1054,296.013
1055,295.59
1056,295.186
1057,294.821
1058,294.421
1059,294.038
1060,293.645
1061,293.277
1062,292.913
1063,292.591
1064,292.216
1065,291.857
1066,291.498
1067,291.154
1068,290.824
1069,290.488
1070,290.149
1071,289.811
1072,289.515
1073,289.202
1074,288.926
1075,288.632
1076,288.337
1077,288.049
1078,287.768
1079,287.482
1080,287.214
1081,286.946
1082,286.699
1083,286.406
1084,286.161
1085,285.923
1086,285.688
1087,285.463
1088,285.229
1089,284.978
1090,284.748
1091,284.513
1092,284.263
1093,284.031
